season,holiday,workingday,weather,temp,atemp,humidity,windspeed,year,month,weekday,hour,count
3,0,1,2,27.88,31.82,89,11.0014,2012,8,2,5,43.0
3,0,1,2,28.7,33.335,84,11.0014,2012,8,2,6,173.0
3,0,1,2,28.7,33.335,84,11.0014,2012,8,2,7,482.0
3,0,1,2,30.34,36.365,72,6.0032,2012,8,2,8,737.0
3,0,1,2,31.16,36.365,66,9.042347278571423,2012,8,2,9,341.0
3,0,1,2,32.8,37.12,52,8.9981,2012,8,2,10,214.0
3,0,1,2,32.8,37.12,52,13.297194003571438,2012,8,2,11,239.0
3,0,1,2,32.8,37.12,52,13.297194003571438,2012,8,2,12,280.0
3,0,1,2,32.8,37.12,52,13.297194003571438,2012,8,2,13,313.0
3,0,1,2,32.8,37.12,52,16.9979,2012,8,2,14,236.0
3,0,1,2,34.44,37.88,44,12.998,2012,8,2,15,278.0
3,0,1,2,32.8,37.12,49,19.0012,2012,8,2,16,441.0
3,0,1,2,32.8,37.88,55,19.0012,2012,8,2,17,858.0
3,0,1,2,31.98,36.365,55,11.0014,2012,8,2,18,862.0
3,0,1,1,31.16,36.365,66,15.0013,2012,8,2,19,686.0
3,0,1,1,30.34,34.85,66,12.998,2012,8,2,20,500.0
3,0,1,1,30.34,34.85,66,7.0015,2012,8,2,21,381.0
3,0,1,1,29.52,34.85,74,7.0015,2012,8,2,22,233.0
3,0,1,1,29.52,34.09,70,8.9981,2012,8,2,23,136.0
3,0,1,1,29.52,34.85,74,12.998,2012,8,3,0,67.0
3,0,1,1,28.7,33.335,79,8.9981,2012,8,3,1,28.0
3,0,1,1,28.7,33.335,84,6.0032,2012,8,3,2,14.0
3,0,1,1,27.88,31.82,83,6.0032,2012,8,3,3,6.0
3,0,1,2,27.88,31.82,89,8.9981,2012,8,3,4,10.0
3,0,1,2,27.06,29.545,94,8.952302524639242,2012,8,3,5,41.0
3,0,1,1,27.06,30.305,83,11.0014,2012,8,3,6,167.0
3,0,1,2,28.7,33.335,84,11.0014,2012,8,3,7,475.0
3,0,1,1,29.52,34.85,74,7.0015,2012,8,3,8,698.0
3,0,1,1,31.16,36.365,66,11.0014,2012,8,3,9,353.0
3,0,1,1,32.8,37.88,55,15.0013,2012,8,3,10,205.0
3,0,1,1,34.44,37.88,44,8.95991446666667,2012,8,3,11,260.0
3,0,1,1,34.44,37.88,44,7.0015,2012,8,3,12,277.0
3,0,1,1,35.26,39.395,41,7.0015,2012,8,3,13,281.0
3,0,1,1,36.08,38.635,32,15.0013,2012,8,3,14,247.0
3,0,1,1,36.08,38.635,32,15.0013,2012,8,3,15,267.0
3,0,1,1,35.26,38.635,39,16.9979,2012,8,3,16,417.0
3,0,1,1,35.26,37.88,36,16.9979,2012,8,3,17,810.0
3,0,1,2,33.62,37.88,46,16.9979,2012,8,3,18,811.0
3,0,1,1,32.8,37.88,55,12.998,2012,8,3,19,623.0
3,0,1,1,28.7,32.575,54,19.0012,2012,8,3,20,478.0
3,0,1,2,28.7,32.575,58,11.0014,2012,8,3,21,336.0
3,0,1,2,27.06,31.06,69,15.0013,2012,8,3,22,259.0
3,0,1,1,27.06,31.06,74,11.48313566309524,2012,8,3,23,156.0
3,0,1,1,28.7,32.575,65,6.0032,2012,8,4,0,85.0
3,0,1,1,28.7,32.575,65,7.0015,2012,8,4,1,41.0
3,0,1,1,28.7,33.335,74,11.0014,2012,8,4,2,20.0
3,0,1,2,29.52,34.85,79,12.998,2012,8,4,3,9.0
3,0,1,3,28.7,33.335,84,19.0012,2012,8,4,4,7.0
3,0,1,3,28.7,33.335,84,19.0012,2012,8,4,5,33.0
3,0,1,3,26.24,28.79,89,19.9995,2012,8,4,6,44.0
3,0,1,3,26.24,28.79,89,7.0015,2012,8,4,7,133.0
3,0,1,3,25.42,27.275,91,11.0014,2012,8,4,8,119.0
3,0,1,2,26.24,28.79,89,11.482944848634702,2012,8,4,9,220.0
3,0,1,1,27.06,29.545,89,7.0015,2012,8,4,10,193.0
3,0,1,3,27.88,31.82,79,8.9981,2012,8,4,11,251.0
3,0,1,2,30.34,34.85,66,23.9994,2012,8,4,12,315.0
3,0,1,2,31.16,35.605,58,23.9994,2012,8,4,13,290.0
3,0,1,1,31.16,35.605,58,23.9994,2012,8,4,14,307.0
3,0,1,1,32.8,37.12,52,30.0026,2012,8,4,15,324.0
3,0,1,1,31.98,36.365,55,19.9995,2012,8,4,16,467.0
3,0,1,1,32.8,37.12,52,19.0012,2012,8,4,17,730.0
3,0,1,1,31.16,35.605,62,19.9995,2012,8,4,18,640.0
3,0,1,1,31.16,35.605,62,19.0012,2012,8,4,19,492.0
3,0,1,1,30.34,34.85,66,19.9995,2012,8,4,20,370.0
3,0,1,1,30.34,34.85,66,16.9979,2012,8,4,21,286.0
3,0,1,1,29.52,34.85,74,19.0012,2012,8,4,22,218.0
3,0,1,1,29.52,34.09,70,19.0012,2012,8,4,23,192.0
3,0,0,1,28.7,32.575,70,19.0012,2012,8,5,0,180.0
3,0,0,1,27.06,31.06,74,15.0013,2012,8,5,1,116.0
3,0,0,3,26.24,29.545,78,12.998,2012,8,5,2,85.0
3,0,0,3,25.42,28.79,83,11.0014,2012,8,5,3,21.0
3,0,0,1,25.42,28.79,83,7.0015,2012,8,5,4,10.0
3,0,0,1,25.42,28.03,88,7.0015,2012,8,5,5,11.0
3,0,0,2,25.42,28.03,88,7.0015,2012,8,5,6,23.0
3,0,0,1,26.24,28.79,83,6.0032,2012,8,5,7,62.0
3,0,0,1,27.06,30.305,83,7.0015,2012,8,5,8,162.0
3,0,0,1,27.88,31.82,79,12.998,2012,8,5,9,271.0
3,0,0,1,29.52,34.09,62,6.0032,2012,8,5,10,407.0
3,0,0,1,30.34,34.85,66,11.0014,2012,8,5,11,499.0
3,0,0,1,31.16,35.605,58,15.0013,2012,8,5,12,546.0
3,0,0,1,32.8,37.12,49,23.9994,2012,8,5,13,569.0
3,0,0,1,32.8,37.12,49,19.9995,2012,8,5,14,538.0
3,0,0,1,32.8,36.365,46,19.0012,2012,8,5,15,562.0
3,0,0,1,32.8,36.365,46,19.9995,2012,8,5,16,531.0
3,0,0,3,30.34,34.85,66,23.9994,2012,8,5,17,512.0
3,0,0,2,28.7,33.335,74,19.9995,2012,8,5,18,300.0
3,0,0,2,27.06,29.545,89,7.0015,2012,8,5,19,275.0
3,0,0,3,27.06,29.545,89,27.9993,2012,8,5,20,160.0
3,0,0,2,27.06,29.545,89,11.0014,2012,8,5,21,128.0
3,0,0,2,27.06,29.545,89,11.0014,2012,8,5,22,168.0
3,0,0,3,27.06,30.305,78,11.0014,2012,8,5,23,163.0
3,0,0,2,26.24,30.305,73,8.9981,2012,8,6,0,120.0
3,0,0,1,25.42,29.545,78,8.9981,2012,8,6,1,113.0
3,0,0,1,26.24,30.305,69,8.9981,2012,8,6,2,86.0
3,0,0,1,25.42,29.545,73,6.0032,2012,8,6,3,48.0
3,0,0,1,26.24,30.305,69,6.0032,2012,8,6,4,10.0
3,0,0,1,26.24,31.06,61,12.998,2012,8,6,5,10.0
3,0,0,1,26.24,30.305,65,11.0014,2012,8,6,6,16.0
3,0,0,1,26.24,30.305,65,8.9981,2012,8,6,7,39.0
3,0,0,1,27.06,31.06,54,15.0013,2012,8,6,8,119.0
3,0,0,1,28.7,32.575,48,15.0013,2012,8,6,9,217.0
3,0,0,1,28.7,32.575,51,11.0014,2012,8,6,10,328.0
3,0,0,1,30.34,33.335,42,11.0014,2012,8,6,11,449.0
3,0,0,1,30.34,33.335,42,12.998,2012,8,6,12,505.0
3,0,0,1,31.98,34.85,40,13.343357827777776,2012,8,6,13,543.0
3,0,0,1,31.16,34.09,40,12.998,2012,8,6,14,579.0
3,0,0,1,31.16,34.09,40,8.9981,2012,8,6,15,577.0
3,0,0,1,31.16,34.09,40,7.0015,2012,8,6,16,513.0
3,0,0,1,32.8,34.85,33,10.637375280952368,2012,8,6,17,505.0
3,0,0,1,31.98,34.09,35,7.0015,2012,8,6,18,491.0
3,0,0,1,30.34,32.575,40,8.9981,2012,8,6,19,465.0
3,0,0,1,29.52,32.575,45,9.721848038095237,2012,8,6,20,300.0
3,0,0,1,29.52,33.335,51,6.0032,2012,8,6,21,220.0
3,0,0,1,28.7,32.575,58,8.9981,2012,8,6,22,181.0
3,0,0,1,27.88,31.82,61,11.979783333760697,2012,8,6,23,110.0
3,0,1,1,27.06,31.06,65,7.0015,2012,8,0,0,47.0
3,0,1,1,27.06,31.06,65,6.0032,2012,8,0,1,14.0
3,0,1,1,26.24,30.305,69,7.0015,2012,8,0,2,9.0
3,0,1,1,26.24,30.305,69,9.90683066764485,2012,8,0,3,6.0
3,0,1,1,26.24,30.305,69,7.0015,2012,8,0,4,11.0
3,0,1,1,26.24,30.305,69,7.0015,2012,8,0,5,36.0
3,0,1,1,25.42,29.545,73,6.0032,2012,8,0,6,159.0
3,0,1,1,27.06,31.06,65,8.9981,2012,8,0,7,436.0
3,0,1,2,29.52,33.335,51,6.0032,2012,8,0,8,673.0
3,0,1,2,30.34,33.335,45,10.935907500000003,2012,8,0,9,305.0
3,0,1,2,31.16,34.09,40,7.323057629602338,2012,8,0,10,199.0
3,0,1,1,31.16,34.09,40,6.0032,2012,8,0,11,245.0
3,0,1,1,31.98,34.85,40,12.998,2012,8,0,12,276.0
3,0,1,1,31.98,34.85,40,11.0014,2012,8,0,13,254.0
3,0,1,1,32.8,34.85,33,7.0015,2012,8,0,14,248.0
3,0,1,1,33.62,36.365,34,15.0013,2012,8,0,15,274.0
3,0,1,1,32.8,35.605,36,6.0032,2012,8,0,16,464.0
3,0,1,1,32.8,35.605,36,11.0014,2012,8,0,17,818.0
3,0,1,1,31.16,34.85,52,19.0012,2012,8,0,18,812.0
3,0,1,1,30.34,34.09,58,11.0014,2012,8,0,19,555.0
3,0,1,1,30.34,34.09,62,15.0013,2012,8,0,20,432.0
3,0,1,1,29.52,34.09,66,12.998,2012,8,0,21,290.0
3,0,1,1,29.52,34.09,62,22.0028,2012,8,0,22,192.0
3,0,1,1,28.7,32.575,70,15.0013,2012,8,0,23,128.0
3,0,1,1,28.7,33.335,74,15.0013,2012,8,1,0,60.0
3,0,1,1,27.88,31.82,79,16.9979,2012,8,1,1,27.0
3,0,1,2,27.88,31.82,83,12.998,2012,8,1,2,11.0
3,0,1,2,27.88,31.82,83,12.998,2012,8,1,3,3.0
3,0,1,2,27.88,31.82,83,12.998,2012,8,1,4,5.0
3,0,1,2,27.88,31.82,89,12.998,2012,8,1,5,36.0
3,0,1,3,26.24,28.79,83,12.998,2012,8,1,6,64.0
3,0,1,2,27.06,30.305,83,6.0032,2012,8,1,7,179.0
3,0,1,2,27.06,29.545,89,6.0032,2012,8,1,8,618.0
3,0,1,2,28.7,33.335,74,13.021809566666677,2012,8,1,9,402.0
3,0,1,1,28.7,33.335,79,7.0015,2012,8,1,10,208.0
3,0,1,1,30.34,34.09,62,13.636727696825405,2012,8,1,11,196.0
3,0,1,1,31.98,35.605,49,8.9981,2012,8,1,12,300.0
3,0,1,1,32.8,36.365,46,6.0032,2012,8,1,13,286.0
3,0,1,1,33.62,37.12,41,15.0013,2012,8,1,14,255.0
3,0,1,1,33.62,37.88,46,15.0013,2012,8,1,15,283.0
3,0,1,1,33.62,37.12,43,15.0013,2012,8,1,16,458.0
3,0,1,3,31.16,36.365,66,16.9979,2012,8,1,17,812.0
3,0,1,1,31.16,35.605,62,19.0012,2012,8,1,18,854.0
3,0,1,1,31.16,36.365,66,12.998,2012,8,1,19,627.0
3,0,1,1,30.34,35.605,74,15.0013,2012,8,1,20,436.0
3,0,1,1,30.34,34.09,62,15.0013,2012,8,1,21,308.0
3,0,1,1,29.52,34.09,66,6.0032,2012,8,1,22,189.0
3,0,1,1,29.52,34.09,66,11.0014,2012,8,1,23,167.0
3,0,1,1,28.7,32.575,61,12.998,2012,8,2,0,60.0
3,0,1,1,28.7,32.575,61,9.56027837614812,2012,8,2,1,37.0
3,0,1,1,27.88,31.82,65,7.8970413023809485,2012,8,2,2,8.0
3,0,1,1,27.06,31.06,74,7.0015,2012,8,2,3,11.0
3,0,1,1,26.24,28.79,83,7.0015,2012,8,2,4,4.0
3,0,1,1,26.24,29.545,78,7.0015,2012,8,2,5,39.0
3,0,1,1,26.24,29.545,78,7.0015,2012,8,2,6,172.0
3,0,1,2,27.06,31.06,69,12.998,2012,8,2,7,492.0
3,0,1,2,28.7,32.575,65,19.0012,2012,8,2,8,682.0
3,0,1,2,29.52,34.09,62,12.998,2012,8,2,9,367.0
3,0,1,2,29.52,34.09,62,12.998,2012,8,2,10,233.0
3,0,1,2,30.34,34.09,58,12.998,2012,8,2,11,235.0
3,0,1,1,30.34,34.09,55,15.0013,2012,8,2,12,307.0
3,0,1,2,31.98,35.605,49,12.998,2012,8,2,13,294.0
3,0,1,2,31.16,34.85,52,19.9995,2012,8,2,14,255.0
3,0,1,1,31.16,34.85,52,16.9979,2012,8,2,15,266.0
3,0,1,1,31.16,34.09,48,12.998,2012,8,2,16,431.0
3,0,1,1,30.34,34.09,55,19.0012,2012,8,2,17,851.0
3,0,1,1,30.34,33.335,51,15.0013,2012,8,2,18,848.0
3,0,1,1,28.7,32.575,61,8.9981,2012,8,2,19,649.0
3,0,1,1,28.7,32.575,61,8.9981,2012,8,2,20,427.0
3,0,1,1,28.7,32.575,61,12.998,2012,8,2,21,315.0
3,0,1,1,28.7,32.575,61,11.0014,2012,8,2,22,226.0
3,0,1,1,27.88,31.82,65,7.0015,2012,8,2,23,138.0
3,0,1,1,27.06,31.06,69,8.593449579395601,2012,8,3,0,76.0
3,0,1,1,26.24,30.305,73,9.792815407137306,2012,8,3,1,21.0
3,0,1,1,26.24,30.305,69,12.998,2012,8,3,2,15.0
3,0,1,1,25.42,29.545,73,16.9979,2012,8,3,3,4.0
3,0,1,1,25.42,29.545,73,15.0013,2012,8,3,4,5.0
3,0,1,1,24.6,28.79,78,11.0014,2012,8,3,5,37.0
3,0,1,1,24.6,28.79,78,11.0014,2012,8,3,6,165.0
3,0,1,1,26.24,30.305,69,15.0013,2012,8,3,7,464.0
3,0,1,1,27.88,31.82,61,12.998,2012,8,3,8,682.0
3,0,1,1,29.52,33.335,54,7.0015,2012,8,3,9,337.0
3,0,1,1,30.34,33.335,48,8.9981,2012,8,3,10,199.0
3,0,1,1,31.16,33.335,37,6.0032,2012,8,3,11,274.0
3,0,1,1,32.8,34.85,33,7.0015,2012,8,3,12,343.0
3,0,1,1,32.8,34.85,31,15.0013,2012,8,3,13,300.0
3,0,1,1,33.62,35.605,32,16.797556599999975,2012,8,3,14,248.0
3,0,1,1,32.8,34.85,33,16.9979,2012,8,3,15,260.0
3,0,1,1,33.62,35.605,32,15.0013,2012,8,3,16,419.0
3,0,1,1,33.62,36.365,34,12.998,2012,8,3,17,897.0
3,0,1,1,32.8,35.605,36,9.689897971428564,2012,8,3,18,832.0
3,0,1,1,31.16,34.09,40,7.0015,2012,8,3,19,677.0
3,0,1,1,31.16,34.09,40,6.0032,2012,8,3,20,514.0
3,0,1,1,30.34,33.335,48,12.998,2012,8,3,21,356.0
3,0,1,1,29.52,33.335,51,11.0014,2012,8,3,22,254.0
3,0,1,1,28.7,32.575,54,7.0015,2012,8,3,23,226.0
3,0,1,1,27.88,12.12,57,11.0014,2012,8,4,0,88.0
3,0,1,1,27.06,12.12,65,7.0015,2012,8,4,1,54.0
3,0,1,1,27.06,12.12,61,8.9981,2012,8,4,2,19.0
3,0,1,1,26.24,12.12,65,7.0015,2012,8,4,3,6.0
3,0,1,1,26.24,12.12,73,11.0014,2012,8,4,4,9.0
3,0,1,1,26.24,12.12,73,7.0015,2012,8,4,5,36.0
3,0,1,1,25.42,12.12,78,8.9981,2012,8,4,6,157.0
3,0,1,1,26.24,12.12,73,7.0015,2012,8,4,7,379.0
3,0,1,1,27.88,12.12,65,8.9981,2012,8,4,8,668.0
3,0,1,1,28.7,12.12,58,7.0015,2012,8,4,9,378.0
3,0,1,1,30.34,12.12,55,11.0014,2012,8,4,10,231.0
3,0,1,1,31.16,12.12,52,19.0012,2012,8,4,11,303.0
3,0,1,1,33.62,12.12,41,15.0013,2012,8,4,12,365.0
3,0,1,1,34.44,12.12,36,26.0027,2012,8,4,13,357.0
3,0,1,1,35.26,12.12,34,27.9993,2012,8,4,14,328.0
3,0,1,1,35.26,12.12,30,31.0009,2012,8,4,15,383.0
3,0,1,2,34.44,12.12,32,30.0026,2012,8,4,16,488.0
3,0,1,1,33.62,12.12,36,22.0028,2012,8,4,17,791.0
3,0,1,2,33.62,12.12,38,16.9979,2012,8,4,18,669.0
3,0,1,2,30.34,12.12,55,26.0027,2012,8,4,19,491.0
3,0,1,2,29.52,12.12,58,15.0013,2012,8,4,20,359.0
3,0,1,2,27.88,12.12,69,19.9995,2012,8,4,21,255.0
3,0,1,3,27.06,12.12,83,12.998,2012,8,4,22,213.0
3,0,1,3,26.24,12.12,83,15.0013,2012,8,4,23,121.0
3,0,0,2,26.24,28.79,83,15.0013,2012,8,5,0,105.0
3,0,0,3,25.42,27.275,94,11.0014,2012,8,5,1,92.0
3,0,0,3,25.42,28.03,88,11.0014,2012,8,5,2,43.0
3,0,0,1,25.42,28.03,88,12.998,2012,8,5,3,30.0
3,0,0,1,25.42,29.545,73,15.0013,2012,8,5,4,13.0
3,0,0,1,24.6,28.79,78,16.9979,2012,8,5,5,9.0
3,0,0,1,24.6,28.03,83,15.0013,2012,8,5,6,27.0
3,0,0,1,24.6,28.03,83,15.0013,2012,8,5,7,64.0
3,0,0,1,26.24,30.305,69,16.9979,2012,8,5,8,189.0
3,0,0,1,27.06,31.06,65,19.0012,2012,8,5,9,292.0
3,0,0,1,28.7,32.575,54,11.0014,2012,8,5,10,480.0
3,0,0,1,29.52,33.335,51,7.856127114285709,2012,8,5,11,536.0
3,0,0,1,31.16,33.335,37,12.998,2012,8,5,12,654.0
3,0,0,1,30.34,32.575,40,12.998,2012,8,5,13,644.0
3,0,0,1,31.16,33.335,37,19.0012,2012,8,5,14,598.0
3,0,0,1,31.16,33.335,37,15.0013,2012,8,5,15,596.0
3,0,0,1,31.16,33.335,37,16.9979,2012,8,5,16,641.0
3,0,0,1,31.16,33.335,37,15.0013,2012,8,5,17,635.0
3,0,0,1,30.34,32.575,37,11.0014,2012,8,5,18,554.0
3,0,0,1,28.7,31.82,45,11.0014,2012,8,5,19,488.0
3,0,0,1,28.7,31.82,45,7.0015,2012,8,5,20,341.0
3,0,0,1,27.06,31.06,61,9.764465541666658,2012,8,5,21,338.0
3,0,0,1,27.06,31.06,61,9.764465541666658,2012,8,5,22,261.0
3,0,0,1,26.24,30.305,65,6.0032,2012,8,5,23,235.0
3,0,0,1,27.06,31.06,57,6.0032,2012,8,6,0,187.0
3,0,0,1,26.24,30.305,65,7.981302895238092,2012,8,6,1,131.0
3,0,0,2,25.42,30.305,69,6.0032,2012,8,6,2,119.0
3,0,0,2,25.42,30.305,61,11.0014,2012,8,6,3,55.0
3,0,0,2,25.42,30.305,65,11.0014,2012,8,6,4,26.0
3,0,0,2,24.6,29.545,73,8.9981,2012,8,6,5,11.0
3,0,0,2,25.42,30.305,69,7.0015,2012,8,6,6,20.0
3,0,0,2,25.42,30.305,69,8.9981,2012,8,6,7,41.0
3,0,0,2,26.24,30.305,69,7.0015,2012,8,6,8,124.0
3,0,0,2,27.06,31.06,74,13.714124528174597,2012,8,6,9,270.0
3,0,0,2,27.88,31.82,69,13.417689116666669,2012,8,6,10,425.0
3,0,0,3,26.24,29.545,78,11.0014,2012,8,6,11,272.0
3,0,0,3,26.24,30.305,73,12.354846102380959,2012,8,6,12,298.0
3,0,0,3,26.24,28.79,83,8.9981,2012,8,6,13,162.0
3,0,0,3,26.24,30.305,73,12.354846102380959,2012,8,6,14,149.0
3,0,0,2,26.24,30.305,65,11.004740029761901,2012,8,6,15,276.0
3,0,0,2,27.06,31.06,65,15.215910730952391,2012,8,6,16,356.0
3,0,0,2,26.24,29.545,78,7.0015,2012,8,6,17,343.0
3,0,0,2,26.24,29.545,78,7.0015,2012,8,6,18,377.0
3,0,0,2,26.24,30.305,73,8.9981,2012,8,6,19,341.0
3,0,0,2,26.24,30.305,73,12.998,2012,8,6,20,274.0
3,0,0,3,25.42,29.545,78,6.0032,2012,8,6,21,190.0
3,0,0,2,25.42,29.545,78,11.0014,2012,8,6,22,56.0
3,0,0,2,25.42,29.545,73,8.050578835930734,2012,8,6,23,46.0
3,0,0,1,30.34,34.09,62,7.0015,2012,9,5,0,168.0
3,0,0,1,29.52,34.85,74,8.9981,2012,9,5,1,79.0
3,0,0,1,28.7,32.575,70,11.0014,2012,9,5,2,69.0
3,0,0,1,28.7,32.575,70,7.0015,2012,9,5,3,35.0
3,0,0,1,28.7,32.575,70,10.411141007142849,2012,9,5,4,12.0
3,0,0,1,27.88,31.82,79,16.307557807345425,2012,9,5,5,22.0
3,0,0,1,27.88,31.82,79,16.307557807345425,2012,9,5,6,36.0
3,0,0,2,30.34,34.09,58,8.9981,2012,9,5,7,66.0
3,0,0,2,31.16,35.605,58,16.9979,2012,9,5,8,162.0
3,0,0,2,31.16,35.605,58,12.998,2012,9,5,9,237.0
3,0,0,2,31.98,36.365,55,12.998,2012,9,5,10,417.0
3,0,0,2,32.8,37.88,55,15.0013,2012,9,5,11,492.0
3,0,0,2,32.8,37.88,55,11.0014,2012,9,5,12,471.0
3,0,0,2,33.62,38.635,52,6.0032,2012,9,5,13,504.0
3,0,0,2,35.26,39.395,44,11.0014,2012,9,5,14,514.0
3,0,0,2,35.26,39.395,44,19.0012,2012,9,5,15,563.0
3,0,0,2,34.44,39.395,49,11.0014,2012,9,5,16,462.0
3,0,0,2,33.62,38.635,52,15.01843413333335,2012,9,5,17,463.0
3,0,0,2,33.62,38.635,52,15.01843413333335,2012,9,5,18,442.0
3,0,0,3,31.98,37.12,62,16.894602750000004,2012,9,5,19,392.0
3,0,0,3,31.16,36.365,67,16.9979,2012,9,5,20,207.0
3,0,0,3,26.24,28.79,89,12.378188184523815,2012,9,5,21,104.0
3,0,0,2,27.06,29.545,89,13.052679374350646,2012,9,5,22,78.0
3,0,0,1,27.06,29.545,89,6.0032,2012,9,5,23,145.0
3,0,0,2,27.06,29.545,89,6.0032,2012,9,6,0,99.0
3,0,0,1,27.06,29.545,89,12.442840430228104,2012,9,6,1,73.0
3,0,0,1,27.06,29.545,89,12.442840430228104,2012,9,6,2,84.0
3,0,0,1,27.06,29.545,89,6.0032,2012,9,6,3,42.0
3,0,0,1,27.06,29.545,89,12.442840430228104,2012,9,6,4,22.0
3,0,0,1,27.06,29.545,89,12.442840430228104,2012,9,6,5,12.0
3,0,0,2,27.06,29.545,89,13.052679374350646,2012,9,6,6,15.0
3,0,0,1,27.06,29.545,94,6.0032,2012,9,6,7,42.0
3,0,0,1,27.88,31.82,89,6.0032,2012,9,6,8,129.0
3,0,0,2,28.7,33.335,84,10.3158721654256,2012,9,6,9,232.0
3,0,0,2,29.52,34.85,79,12.96248298095238,2012,9,6,10,388.0
3,0,0,2,30.34,34.85,70,18.160952999999985,2012,9,6,11,489.0
3,0,0,3,30.34,34.85,70,10.210599000000004,2012,9,6,12,545.0
3,0,0,3,29.52,34.85,74,6.0032,2012,9,6,13,493.0
3,0,0,3,29.52,34.85,79,6.0032,2012,9,6,14,457.0
3,0,0,3,30.34,35.605,74,8.9981,2012,9,6,15,355.0
3,0,0,1,30.34,34.85,70,16.65853966165879,2012,9,6,16,474.0
3,0,0,1,31.16,36.365,66,6.0032,2012,9,6,17,503.0
3,0,0,1,30.34,35.605,74,12.683736873337773,2012,9,6,18,500.0
3,0,0,2,28.7,33.335,84,15.0013,2012,9,6,19,292.0
3,0,0,2,28.7,33.335,84,11.0014,2012,9,6,20,104.0
3,0,0,1,28.7,32.575,70,11.0014,2012,9,6,21,171.0
3,0,0,3,27.88,31.82,83,8.9981,2012,9,6,22,166.0
3,0,0,3,27.06,29.545,89,6.0032,2012,9,6,23,123.0
3,1,0,2,27.06,29.545,94,15.959146835714291,2012,9,0,0,104.0
3,1,0,2,27.88,31.82,89,11.0014,2012,9,0,1,55.0
3,1,0,1,27.06,29.545,89,7.0015,2012,9,0,2,40.0
3,1,0,1,27.06,29.545,89,8.9981,2012,9,0,3,28.0
3,1,0,1,27.06,29.545,89,6.0032,2012,9,0,4,11.0
3,1,0,1,27.06,29.545,89,12.442840430228104,2012,9,0,5,4.0
3,1,0,1,27.06,29.545,94,7.2713287216422415,2012,9,0,6,15.0
3,1,0,1,27.88,31.82,85,8.449236957142856,2012,9,0,7,43.0
3,1,0,2,28.7,33.335,84,7.0015,2012,9,0,8,127.0
3,1,0,2,28.7,33.335,84,8.9981,2012,9,0,9,229.0
3,1,0,2,30.34,35.605,74,15.0013,2012,9,0,10,359.0
3,1,0,2,30.34,34.85,70,19.0012,2012,9,0,11,459.0
3,1,0,2,31.16,35.605,62,19.9995,2012,9,0,12,543.0
3,1,0,2,31.16,36.365,66,16.9979,2012,9,0,13,566.0
3,1,0,1,30.34,34.85,70,19.9995,2012,9,0,14,512.0
3,1,0,1,30.34,34.85,70,15.0013,2012,9,0,15,449.0
3,1,0,1,30.34,34.85,70,15.0013,2012,9,0,16,500.0
3,1,0,1,30.34,34.85,70,8.9981,2012,9,0,17,498.0
3,1,0,1,30.34,34.85,66,11.0014,2012,9,0,18,482.0
3,1,0,1,29.52,34.85,74,12.998,2012,9,0,19,374.0
3,1,0,1,29.52,34.09,76,7.0015,2012,9,0,20,261.0
3,1,0,1,29.52,34.09,76,7.0015,2012,9,0,21,184.0
3,1,0,2,28.7,33.335,84,8.9981,2012,9,0,22,121.0
3,1,0,2,28.7,33.335,84,16.9979,2012,9,0,23,70.0
3,0,1,2,28.7,33.335,84,16.9979,2012,9,1,0,29.0
3,0,1,1,27.88,31.82,82,8.9981,2012,9,1,1,24.0
3,0,1,1,27.88,31.82,82,8.9981,2012,9,1,2,5.0
3,0,1,2,27.06,29.545,89,6.0032,2012,9,1,3,10.0
3,0,1,2,27.06,29.545,89,13.052679374350646,2012,9,1,4,8.0
3,0,1,2,27.06,29.545,89,13.052679374350646,2012,9,1,5,38.0
3,0,1,2,27.88,31.82,89,7.0015,2012,9,1,6,172.0
3,0,1,2,27.88,31.82,89,7.0015,2012,9,1,7,493.0
3,0,1,1,28.7,33.335,84,11.0014,2012,9,1,8,632.0
3,0,1,2,29.52,34.85,79,15.0013,2012,9,1,9,323.0
3,0,1,2,29.52,34.85,74,16.9979,2012,9,1,10,172.0
3,0,1,2,30.34,34.85,70,19.0012,2012,9,1,11,198.0
3,0,1,1,31.16,36.365,70,19.0012,2012,9,1,12,287.0
3,0,1,1,32.8,37.88,55,30.0026,2012,9,1,13,275.0
3,0,1,1,32.8,37.88,55,27.9993,2012,9,1,14,274.0
3,0,1,1,32.8,38.635,59,31.0009,2012,9,1,15,292.0
3,0,1,1,31.16,36.365,70,27.9993,2012,9,1,16,458.0
3,0,1,1,31.16,36.365,70,23.9994,2012,9,1,17,856.0
3,0,1,1,31.16,37.12,75,15.0013,2012,9,1,18,839.0
3,0,1,1,31.16,36.365,70,15.0013,2012,9,1,19,552.0
3,0,1,1,30.34,34.85,70,16.9979,2012,9,1,20,385.0
3,0,1,1,30.34,35.605,74,16.9979,2012,9,1,21,268.0
3,0,1,1,30.34,34.85,70,19.0012,2012,9,1,22,179.0
3,0,1,1,29.52,34.85,74,19.9995,2012,9,1,23,95.0
3,0,1,1,29.52,34.85,74,16.9979,2012,9,2,0,37.0
3,0,1,1,28.7,33.335,84,12.998,2012,9,2,1,13.0
3,0,1,1,28.7,33.335,84,12.998,2012,9,2,2,9.0
3,0,1,1,28.7,33.335,79,19.0012,2012,9,2,3,4.0
